EyeLink specific 1,EyeLink specific 2,Timestamp fixation cross onset,Timestamp stimuli onset,Timestamp response
,,,0,39536.5450382
,,,0,44106.2829494
,,,0,13252.7709007
,,,0,24268.7139511
,,,0,9719.40302849
,,,0,12343.4178829
,,,0,10219.9180126
,,,0,6629.33897972
,,,0,7170.07684708
,,,0,12909.2059135
,,,0,3244.67492104
,,,0,4028.86795998
,,,0,2573.00806046
,,,0,3224.95794296
,,,0,5166.9819355
,,,0,8148.3528614
,,,0,2356.20808601
,,,0,10987.2260094
,,,0,3493.01815033
,,,0,6542.15288162
,,,0,8217.35596657
,,,0,17223.2620716
,,,0,6270.73407173
,,,0,3618.51191521
,,,0,12722.0520973
,,,0,8486.53388023
,,,0,6685.57095528
,,,0,4284.252882
,,,0,3018.39208603
,,,0,12168.8158512
,,,0,13503.4530163
,,,0,6837.70394325
,,,0,6783.1351757
,,,0,2759.88388062
,,,0,6955.84702492
,,,0,10532.2158337
,,,0,5303.71880531
,,,0,4596.64297104
,,,0,3537.64200211
,,,0,3357.75113106
,,,0,3784.82413292
,,,0,10891.4709091
,,,0,2159.01494026
,,,0,4556.51712418
,,,0,10768.1601048
,,,0,3604.01105881
,,,0,5156.48698807
,,,0,5196.52581215
,,,0,2648.06103706
,,,0,6209.64789391
,,,0,7222.00107574
,,,0,9559.57508087
,,,0,2141.33095741
,,,0,8346.26483917
,,,0,4383.64100456
,,,0,3320.66082954
,,,0,12056.8950176
,,,0,2868.91388893
,,,0,5831.12406731
,,,0,8144.88792419
,,,0,7490.98610878
,,,0,9321.07400894
,,,0,10422.1670628
,,,0,1980.44991493
,,,0,6197.74699211
,,,0,6702.52513885
,,,0,8062.30187416
,,,0,2176.40089989
,,,0,5506.03604317
,,,0,11120.1889515
,,,0,2080.76405525
,,,0,11970.3171253
,,,0,2171.65088654
,,,0,2775.02989769
,,,0,4888.83686066
,,,0,7980.50808907
,,,0,8570.00589371
,,,0,2018.98193359
,,,0,1989.40086365
,,,0,7194.06294823
,,,0,2512.03799248
,,,0,4316.86711311
,,,0,5228.90305519
,,,0,3225.04901886
,,,0,3987.56599426
,,,0,3409.59596634
,,,0,7039.54195976
,,,0,9658.98799896
,,,0,4429.4090271
,,,0,2232.3410511
,,,0,10379.117012
,,,0,3679.24690247
,,,0,9681.22291565
,,,0,9781.85296059
,,,0,5427.4930954
,,,0,7177.39295959
,,,0,6090.76499939
,,,0,2903.38301659
,,,0,3846.67301178
,,,0,3449.16296005
,,,0,2182.17206001
,,,0,2831.63809776
,,,0,2431.56504631
,,,0,3221.34184837
,,,0,7742.68603325
,,,0,6643.14699173
,,,0,2481.75001144
